ET,NEE,dayind
3.265819856,-0.183646797,3093
3.420503576,0.334656992,3094
3.189718905,0.314370917,3095
2.861298435,0.132214157,3096
2.678392131,-0.938354667,3097
2.403687086,-0.974061064,3098
2.493462757,-0.25518131,3099
2.524826738,-1.356243132,3100
3.72221626,-0.013551074,3101
3.784401615,-0.263995486,3102
3.936906538,-0.384829629,3103
2.831328645,-0.80154868,3104
3.283937065,-0.741785283,3105
3.281718844,-1.698415815,3106
3.020088563,-1.282098028,3107
3.774956667,-1.916124607,3108
3.779560356,-1.625637947,3109
3.139216135,-0.976340439,3110
3.950760172,-2.458668732,3111
2.897146853,-2.9833402,3112
4.080852353,-1.177570403,3113
4.325943018,-1.737485821,3114
4.509608405,-2.539418468,3115
4.59244358,-2.042350296,3116
4.620309171,-1.784337873,3117
5.224985912,-2.511975808,3118
4.26823809,-1.633507338,3119
3.526178524,-2.638581356,3120
4.021811516,-2.380109081,3121
4.502421223,-1.665919526,3122
3.552931356,-1.521865286,3123
4.816413007,-1.760081106,3124
4.70981235,-2.255227062,3125
3.669174848,-1.837467451,3126
3.903348985,-0.918458181,3127
4.314921609,-1.552635017,3128
3.710611657,-0.862266375,3129
5.261074013,-0.89109119,3130
3.560608395,-1.573570551,3131
2.790258308,-1.717146345,3132
2.952631251,-2.605608351,3133
2.839310451,-1.741603312,3134
3.110956086,-2.777173139,3135
4.266237873,-3.132336078,3136
5.371390092,-4.724888813,3137
4.936343391,-2.795244265,3138
5.626960536,-1.072103397,3139
5.475554226,-3.56253248,3140
3.611387958,-1.783485621,3141
4.674412009,-3.696786465,3142
5.298831684,-3.25174418,3143
4.015334789,-1.836151021,3144
5.097924473,-2.561258358,3145
4.74233961,-2.41162275,3146
3.948909966,-1.961438627,3147
4.538334615,-1.560533163,3148
2.842857583,-1.266698245,3149
4.652294953,-1.906133233,3150
4.74465201,-2.859290112,3151
4.219622992,-2.907041115,3152
3.86944796,-3.663299773,3153
3.404741114,-3.780843167,3154
3.47490252,-4.213949593,3155
3.265049922,-3.720137579,3156
2.770619933,-4.842634784,3157
2.372576089,-2.2906991,3158
3.058730245,-3.051906963,3159
2.006895962,-1.863188959,3160
3.064024273,-4.519092315,3161
2.476219213,-2.378948313,3162
2.476384427,-2.757267573,3163
2.542234314,-2.009808605,3164
2.20771277,-2.91508541,3165
2.476336625,-2.31975849,3166
2.13816398,-2.668604773,3167
2.252153951,-3.392285419,3168
2.004583119,-0.624847893,3169
2.669270663,-3.529256581,3170
2.483207564,-2.176953873,3171
1.991056963,-2.265057801,3172
2.139850015,-1.946934335,3173
1.881180353,-1.496081728,3174
1.748333813,-0.747783913,3175
1.784182656,-1.155790616,3176
1.588138079,-1.35160828,3177
1.560898338,-0.587304461,3178
1.176262284,-0.801761635,3179
2.137228808,-1.431121364,3180
2.254227883,-0.621198903,3181
1.664109223,0.398022896,3182
1.602671674,0.707084856,3183
2.11130142,0.390657679,3184
1.697553534,0.767241517,3185
1.550227609,1.176499142,3186
0.980165919,1.123895358,3187
1.412227134,0.361563914,3188
1.456991398,0.986598169,3189
1.582687257,0.498570749,3190
1.871759334,1.25932546,3191
2.229209797,1.585747254,3192
1.458419209,1.273254449,3193
1.183703925,1.351099566,3194
1.496642831,0.772334277,3195
1.493409308,0.962063804,3196
1.332903783,1.258773291,3197
1.670364136,0.06880069,3198
0.78688217,1.426973821,3199
1.129593949,0.803591319,3200
1.175616227,-0.634801,3201
0.757926834,1.167759986,3202
0.856198753,0.49555457,3203
1.238619072,-0.244454862,3204
1.870380521,-0.092051055,3205
1.857283774,0.013658957,3206
1.560539007,0.538856219,3207
1.604302461,0.287440646,3208
1.42931465,0.791949921,3209
1.253783045,1.377017166,3210
0.892687243,1.263500676,3211
1.425699018,-0.262491397,3212
0.86540825,0.075028489,3213
0.883473378,-0.180389558,3214
0.631294598,0.516827156,3215
0.734554397,2.809778824,3216
1.277586688,2.038944745,3217
1.43302961,0.82975906,3218
1.139856221,1.223538422,3219
1.530937235,0.377695744,3220
0.957574235,1.481635594,3221
1.480063745,0.116420029,3222
1.151810843,1.171660414,3223
0.927261097,2.9208259,3224
1.148465236,2.96389146,3225
1.610308954,0.162944109,3226
1.397947771,-1.722570861,3379
1.610875864,-2.041765437,3380
1.564535439,-1.790090686,3381
1.912799241,-2.179679049,3382
1.986004697,-3.434198861,3383
2.105339764,-3.271810597,3384
2.128118713,-2.768953809,3385
1.47278192,-2.630262338,3386
2.963366631,-3.500180112,3387
2.670700942,-2.852553382,3388
1.679821826,-2.654760685,3389
1.548384301,-3.765260912,3390
2.099185856,-3.065894109,3391
2.375542571,-1.917964301,3392
2.16835848,-1.031257542,3393
2.32880255,-2.14464265,3394
1.82850579,-2.998215055,3395
1.49663663,-2.60525824,3396
1.95407642,-4.201986926,3397
1.928160315,-4.272841258,3398
2.463184279,-2.451452604,3399
3.069781457,-2.186758237,3400
2.986364627,-1.952478452,3401
2.582579915,-3.780996451,3402
2.76428297,-0.551634818,3403
1.500137663,-2.566682182,3404
2.212678037,-3.833874952,3405
2.830373586,-1.35607746,3406
2.166415062,-2.844905161,3407
2.015276417,-3.238929692,3408
1.402648097,-2.540721191,3409
1.851458685,-3.407660037,3410
2.282746111,-3.300947818,3411
2.878953092,-2.721232965,3412
3.059905931,-1.700618873,3413
3.319744067,-0.802751478,3414
2.473744196,-3.362013591,3415
1.721492318,-3.721061393,3416
1.34662456,-3.32310033,3417
2.2130819,-4.017934109,3418
2.387304792,-4.112061097,3419
2.741395285,-3.2995488,3420
2.738411973,-2.778728035,3421
2.628312428,-3.616099858,3422
2.405370398,-0.838007878,3423
2.457094618,-2.908214854,3424
1.528310067,-2.099850748,3425
1.840629054,-4.367296024,3426
2.426785348,-3.459909775,3427
3.656526428,-2.186756096,3428
3.309083406,-1.12935025,3429
2.903151758,-2.343058883,3430
2.615666591,-2.633429791,3431
2.875103506,-1.875768396,3432
2.152305282,-3.142138496,3433
2.102009817,-4.195963649,3434
2.301988152,-4.354220153,3435
2.268820872,-2.932842459,3436
2.623470487,-1.667765382,3437
2.39300604,-1.688272951,3438
1.586959097,-2.657414256,3439
2.035945074,-3.714909911,3440
2.076485915,-2.284599939,3441
2.081650667,-1.412573737,3442
2.238341838,-1.226728639,3443
2.626668053,-0.408461152,3444
2.644429799,-1.20618637,3445
2.566537817,-0.743136304,3446
3.241498727,-0.167750342,3447
2.404306801,-0.617043577,3448
2.37419995,-0.323340799,3449
2.329924971,-0.620251739,3450
2.087301438,-0.676947114,3451
2.215069649,-0.639694858,3452
2.222326932,-0.683786494,3453
2.058014664,0.588722072,3454
1.761404441,-0.191718988,3455
1.693743989,0.367485,3456
1.563172533,1.31838016,3457
1.885846814,1.060147648,3458
1.590253436,0.680326894,3459
2.225863141,0.169567118,3460
2.025866834,-0.093714612,3461
2.979210261,1.026699223,3462
2.743697289,0.267595183,3463
2.053777476,-1.388017947,3464
3.016093786,-1.509280443,3465
3.374489316,-0.440098421,3466
2.43241139,-0.353952209,3467
2.394951644,-1.308667249,3468
2.283887506,-0.697415011,3469
1.754090467,-1.045652145,3470
1.816198845,-2.592945893,3471
2.242952511,-0.950457748,3472
1.612911627,-0.447331844,3473
1.556222782,0.605453851,3474
1.51683947,0.438494881,3475
1.364385344,0.396340443,3476
1.242498824,0.806803675,3477
1.481328012,0.849957574,3478
1.380912305,0.919276707,3479
1.289088201,0.295134268,3480
1.354577272,0.495463335,3481
1.160442517,0.784267801,3482
1.17178894,0.882314416,3483
1.398322291,0.814359276,3484
1.059305964,0.847888213,3485
1.460345639,0.88708396,3486
1.427799558,0.578488339,3487
1.444788859,0.512737685,3488
1.575956712,0.884693026,3489
1.092949801,0.5212849,3490
1.02289681,0.553427316,3491
1.305766575,0.660380402,3492
2.394557265,0.267044094,3493
2.405507514,0.127578007,3494
2.565000967,0.26953303,3495
3.153667481,-0.422357494,3496
2.969159706,-0.983177052,3497
3.204054876,-0.629647272,3498
4.316789039,-0.87573791,3499
3.639975413,-1.40619114,3500
3.001585033,-2.443399099,3501
2.877695099,-1.353843118,3502
3.306766545,-2.156153464,3503
3.015216344,-1.092440711,3504
3.444483427,-0.251436544,3505
4.344155648,-1.744997188,3506
3.949111073,-1.033026258,3507
2.902918113,-1.488287574,3508
3.967316068,-2.105537621,3509
2.660382721,-2.761652911,3510
3.964867901,-2.878298023,3511
3.653529025,-2.098603502,3512
3.569276116,-2.168725378,3513
3.566031536,-3.294915591,3514
4.416203642,-2.635059491,3515
3.878481332,-4.291596457,3516
3.558996539,-3.535868997,3517
3.427187383,-3.038333837,3518
4.084604372,-2.915022497,3519
3.09389623,-2.243539182,3520
2.444730057,-2.383133734,3521
3.004746603,-3.338035936,3522
3.619915842,-4.027643734,3523
2.053250735,-3.744412939,3524
3.437755043,-4.074522855,3525
2.680327832,-3.637156895,3526
3.04141568,-2.29487237,3527
3.085225253,-3.396925028,3528
2.182411366,-2.940926909,3529
2.189966916,-2.879816598,3530
2.641213211,-3.460556099,3531
2.593753786,-2.504855045,3532
2.837396379,-2.704541853,3533
2.921960442,-1.616321976,3534
3.650567259,-1.183600533,3535
3.584520931,-1.633985136,3536
2.306143887,-1.374912911,3537
1.376146358,-2.171102691,3538
2.566742848,-1.464745125,3539
2.222703479,-0.785577972,3540
2.035222213,-2.483376488,3541
1.741552766,-0.968586065,3542
2.367586961,-1.311794769,3543
3.409398234,-2.06547678,3544
2.639517869,-2.944887353,3545
2.535904558,-2.543130156,3546
1.899964918,-1.39247489,3547
2.60200322,-2.563231165,3548
1.993828059,-1.370660728,3549
1.719051009,-0.196634892,3550
1.916750489,-0.680521472,3551
1.736046883,-0.595845017,3552
1.94925581,0.011392532,3553
1.9559247,-0.696579578,3554
1.626138141,-3.270378934,3555
1.36025229,-1.955218632,3556
1.467296981,-2.475186907,3557
1.564595236,-1.901486921,3558
1.155005057,-1.120788376,3559
0.92801176,-1.399277582,3560
1.17941812,-1.868207001,3561
1.12235424,-1.882145416,3562
1.244159713,-1.038905481,3563
2.475827276,-1.926916338,3564
1.217405366,-2.962554708,3565
1.218278151,-1.994085908,3566
1.162961407,-3.140707827,3567
0.944904223,-2.186714348,3568
1.155652926,-1.389417634,3569
2.199953,-2.630973997,3570
2.020587184,-2.704113781,3571
1.963370604,-2.189431741,3572
1.560053591,-1.971318097,3573
1.447672395,-2.040003899,3574
1.423642016,-1.823431228,3575
1.050766973,-1.688998014,3576
0.993963199,-1.449012051,3577
0.655765367,-2.00115701,3578
0.887241364,-0.996616266,3579
1.022317062,-2.112725123,3580
0.666236974,-2.645838259,3581
0.849025235,-1.164488392,3582
0.711458704,-1.375651162,3583
0.662705724,-1.443768471,3584
0.647417706,-1.109401876,3585
1.046575779,-2.693134814,3586
0.831450309,-1.224959729,3587
0.646456546,-1.163763177,3588
0.657695414,-1.073646619,3589
0.500342339,-1.588953687,3590
0.572855125,-1.132100288,3591
0.503214505,-1.63817635,3592
